text_model,ds_name,method,feature_name,feature_importance
disbert,channel,ensemble_75,(Tab)  global_rate_negative_words,0.013839241347226042
disbert,channel,ensemble_75,(Tab)  rate_positive_words,0.011016154489900844
disbert,channel,ensemble_75,(Tab)  rate_negative_words,0.005734384846560426
disbert,channel,ensemble_75,(Text) article_title,0.24960830699186773
disbert,channel,stack,(Tab)  n_tokens_content,0.1133645287186082
disbert,channel,stack,(Tab)  n_unique_tokens,0.2951407688053805
disbert,channel,stack,(Tab)  n_non_stop_words,0.2904537465066511
disbert,channel,stack,(Tab)  n_non_stop_unique_tokens,0.13201841376324833
disbert,channel,stack,(Tab)  num_hrefs,0.1105479916666237
disbert,channel,stack,(Tab)  num_self_hrefs,0.1484755864360147
disbert,channel,stack,(Tab)  num_imgs,0.19490009764003402
disbert,channel,stack,(Tab)  num_videos,0.16148854195168375
disbert,channel,stack,(Tab)  average_token_length,0.22252932771712397
disbert,channel,stack,(Tab)  num_keywords,0.2032124995509754
disbert,channel,stack,(Tab)  global_subjectivity,0.11881648364723409
disbert,channel,stack,(Tab)  global_sentiment_polarity,0.10004088825997189
disbert,channel,stack,(Tab)  global_rate_positive_words,0.19690363528049834
disbert,channel,stack,(Tab)  global_rate_negative_words,0.08624323714358959
disbert,channel,stack,(Tab)  rate_positive_words,0.0728122311751744
disbert,channel,stack,(Tab)  rate_negative_words,0.044726457599945826
disbert,channel,stack,(Text) article_title,0.3272831407207992
disbert,channel,all_text,(Tab)  n_tokens_content,0.004307367387987809
disbert,channel,all_text,(Tab)  n_unique_tokens,0.0083025315090199
disbert,channel,all_text,(Tab)  n_non_stop_words,0.005389960457314734
disbert,channel,all_text,(Tab)  n_non_stop_unique_tokens,0.007356102204381022
disbert,channel,all_text,(Tab)  num_hrefs,0.002053112344457865
disbert,channel,all_text,(Tab)  num_self_hrefs,0.0009911290543433275
disbert,channel,all_text,(Tab)  num_imgs,0.0004446962717396672
disbert,channel,all_text,(Tab)  num_videos,0.0002017391151865009
disbert,channel,all_text,(Tab)  average_token_length,0.008177578035381154
disbert,channel,all_text,(Tab)  num_keywords,0.00017274042763747375
disbert,channel,all_text,(Tab)  global_subjectivity,0.009582199168310039
disbert,channel,all_text,(Tab)  global_sentiment_polarity,0.012366295990027719
disbert,channel,all_text,(Tab)  global_rate_positive_words,0.010053389426571085
disbert,channel,all_text,(Tab)  global_rate_negative_words,0.011992419046149982
disbert,channel,all_text,(Tab)  rate_positive_words,0.01737902070461035
disbert,channel,all_text,(Tab)  rate_negative_words,0.016331420937857673
disbert,channel,all_text,(Text) article_title,0.3370840415752492
disbert,channel,all_text_baseline,(Tab)  n_tokens_content,0.00482661407870372
disbert,channel,all_text_baseline,(Tab)  n_unique_tokens,0.0060319289473706695
disbert,channel,all_text_baseline,(Tab)  n_non_stop_words,0.006874979818756164
disbert,channel,all_text_baseline,(Tab)  n_non_stop_unique_tokens,0.019094381108658944
disbert,channel,all_text_baseline,(Tab)  num_hrefs,0.009689897829330949
disbert,channel,all_text_baseline,(Tab)  num_self_hrefs,0.01826936380323204
disbert,channel,all_text_baseline,(Tab)  num_imgs,0.006946851480506966
disbert,channel,all_text_baseline,(Tab)  num_videos,0.0058472328887216
disbert,channel,all_text_baseline,(Tab)  average_token_length,0.005561852398806609
disbert,channel,all_text_baseline,(Tab)  num_keywords,0.002193136840936301
disbert,channel,all_text_baseline,(Tab)  global_subjectivity,0.003448009659690806
disbert,channel,all_text_baseline,(Tab)  global_sentiment_polarity,0.005328836930022276
disbert,channel,all_text_baseline,(Tab)  global_rate_positive_words,0.016036280171917047
disbert,channel,all_text_baseline,(Tab)  global_rate_negative_words,0.015870589921909994
disbert,channel,all_text_baseline,(Tab)  rate_positive_words,0.01143144352853491
disbert,channel,all_text_baseline,(Tab)  rate_negative_words,0.013088088923670948
disbert,channel,all_text_baseline,(Text) article_title,0.20844838634440246
disbert,airbnb,ensemble_25,(Tab) accommodates,0.0868120395337931
disbert,airbnb,ensemble_25,(Tab) availability_30,0.02572397090817654
disbert,airbnb,ensemble_25,(Tab) availability_365,0.02572397090817654
disbert,airbnb,ensemble_25,(Tab) availability_60,0.02572397090817654
disbert,airbnb,ensemble_25,(Tab) availability_90,0.02572397090817654
disbert,airbnb,ensemble_25,(Tab) bathrooms,0.06812816817916793
disbert,airbnb,ensemble_25,(Tab) bed_type,0.004846678140485974
disbert,airbnb,ensemble_25,(Tab) bedrooms,0.11508598257164403
disbert,airbnb,ensemble_25,(Tab) beds,0.08595753214724361
disbert,airbnb,ensemble_25,(Tab) cancellation_policy,0.016425044651304278
disbert,airbnb,ensemble_25,(Tab) city,0.10202099897408366
disbert,airbnb,ensemble_25,(Tab) cleaning_fee,0.04996916862669876
disbert,airbnb,ensemble_25,(Tab) extra_people,0.05611301762483471
disbert,airbnb,ensemble_25,(Tab) guests_included,0.061672396298361735
disbert,airbnb,ensemble_25,(Tab) host_identity_verified,0.009973428534942598
disbert,airbnb,ensemble_25,(Tab) host_is_superhost,0.019465396997627723
disbert,airbnb,ensemble_25,(Tab) host_response_time,0.015378753090044129
disbert,airbnb,ensemble_25,(Tab) instant_bookable,0.004846678140485974
disbert,airbnb,ensemble_25,(Tab) is_location_exact,0.007851322228744271
disbert,airbnb,ensemble_25,(Tab) latitude,0.05842093714644126
disbert,airbnb,ensemble_25,(Tab) license,0.009433049844412787
disbert,airbnb,ensemble_25,(Tab) longitude,0.02492012541584272
disbert,airbnb,ensemble_25,(Tab) maximum_nights,0.026461016089746138
disbert,airbnb,ensemble_25,(Tab) minimum_nights,0.032733108066188454
disbert,airbnb,ensemble_25,(Tab) number_of_reviews,0.020834692797538357
disbert,airbnb,ensemble_25,(Tab) review_scores_accuracy,0.005359217889445026
disbert,airbnb,ensemble_25,(Tab) review_scores_checkin,0.005008065563900253
disbert,airbnb,ensemble_25,(Tab) review_scores_cleanliness,0.005359217889445026
disbert,airbnb,ensemble_25,(Tab) review_scores_communication,0.005008065563900253
disbert,airbnb,ensemble_25,(Tab) review_scores_location,0.007572585968331403
disbert,airbnb,ensemble_25,(Tab) review_scores_rating,0.005359217889445026
disbert,airbnb,ensemble_25,(Tab) review_scores_value,0.005359217889445026
disbert,airbnb,ensemble_25,(Tab) reviews_per_month,0.020834692797538357
disbert,airbnb,ensemble_25,(Tab) room_type,0.28457724964049236
disbert,airbnb,ensemble_25,(Tab) security_deposit,0.03933634670418443
disbert,airbnb,ensemble_25,(Text) amenities,0.09603408721600645
disbert,airbnb,ensemble_25,(Text) host_since,0.011246354322325292
disbert,airbnb,ensemble_25,(Text) neighborhood,0.024918996002544224
disbert,airbnb,ensemble_25,(Text) property_type,0.02651525727601345
disbert,airbnb,ensemble_25,(Text) summary,0.13724363698565867
disbert,airbnb,ensemble_50,(Tab) accommodates,0.05704884320764434
disbert,airbnb,ensemble_50,(Tab) availability_30,0.01516275269297946
disbert,airbnb,ensemble_50,(Tab) availability_365,0.01516275269297946
disbert,airbnb,ensemble_50,(Tab) availability_60,0.01516275269297946
disbert,airbnb,ensemble_50,(Tab) availability_90,0.01516275269297946
disbert,airbnb,ensemble_50,(Tab) bathrooms,0.04489245859475518
disbert,airbnb,ensemble_50,(Tab) bed_type,0.00408693217863593
disbert,airbnb,ensemble_50,(Tab) bedrooms,0.06715701030755504
disbert,airbnb,ensemble_50,(Tab) beds,0.056561064631121614
disbert,airbnb,ensemble_50,(Tab) cancellation_policy,0.013988777317868828
disbert,airbnb,ensemble_50,(Tab) city,0.057359173502961276
disbert,airbnb,ensemble_50,(Tab) cleaning_fee,0.030379729466495115
disbert,airbnb,ensemble_50,(Tab) extra_people,0.03550107389623822
disbert,airbnb,ensemble_50,(Tab) guests_included,0.03448970555201386
disbert,airbnb,ensemble_50,(Tab) host_identity_verified,0.011749760260307671
disbert,airbnb,ensemble_50,(Tab) host_is_superhost,0.011759839195359712
disbert,airbnb,ensemble_50,(Tab) host_response_time,0.010281119359311499
disbert,airbnb,ensemble_50,(Tab) instant_bookable,0.00408693217863593
disbert,airbnb,ensemble_50,(Tab) is_location_exact,0.006664935256975518
disbert,airbnb,ensemble_50,(Tab) latitude,0.03879224210807527
disbert,airbnb,ensemble_50,(Tab) license,0.010020003324288122
disbert,airbnb,ensemble_50,(Tab) longitude,0.014673349988950224
disbert,airbnb,ensemble_50,(Tab) maximum_nights,0.017391442820955515
disbert,airbnb,ensemble_50,(Tab) minimum_nights,0.02114989679964216
disbert,airbnb,ensemble_50,(Tab) number_of_reviews,0.011812891755726616
disbert,airbnb,ensemble_50,(Tab) review_scores_accuracy,0.0037193262163600633
disbert,airbnb,ensemble_50,(Tab) review_scores_checkin,0.003574273091737767
disbert,airbnb,ensemble_50,(Tab) review_scores_cleanliness,0.0037193262163600633
disbert,airbnb,ensemble_50,(Tab) review_scores_communication,0.003574273091737767
disbert,airbnb,ensemble_50,(Tab) review_scores_location,0.004153036128002709
disbert,airbnb,ensemble_50,(Tab) review_scores_rating,0.0037193262163600633
disbert,airbnb,ensemble_50,(Tab) review_scores_value,0.0037193262163600633
disbert,airbnb,ensemble_50,(Tab) reviews_per_month,0.011812891755726616
disbert,airbnb,ensemble_50,(Tab) room_type,0.18942361579419909
disbert,airbnb,ensemble_50,(Tab) security_deposit,0.02781984358364458
disbert,airbnb,ensemble_50,(Text) amenities,0.19252449965959603
disbert,airbnb,ensemble_50,(Text) host_since,0.018006383512834852
disbert,airbnb,ensemble_50,(Text) neighborhood,0.05751036923289982
disbert,airbnb,ensemble_50,(Text) property_type,0.06151089193174708
disbert,airbnb,ensemble_50,(Text) summary,0.27448727397131734
disbert,airbnb,ensemble_75,(Tab) accommodates,0.026379865209153315
disbert,airbnb,ensemble_75,(Tab) availability_30,0.005711667665203102
disbert,airbnb,ensemble_75,(Tab) availability_365,0.005711667665203101
disbert,airbnb,ensemble_75,(Tab) availability_60,0.005711667665203102
disbert,airbnb,ensemble_75,(Tab) availability_90,0.005711667665203102
disbert,airbnb,ensemble_75,(Tab) bathrooms,0.024090867284320104
disbert,airbnb,ensemble_75,(Tab) bed_type,0.0037868677621501375
disbert,airbnb,ensemble_75,(Tab) bedrooms,0.02630135878421157
disbert,airbnb,ensemble_75,(Tab) beds,0.02621869098026923
disbert,airbnb,ensemble_75,(Tab) cancellation_policy,0.011180616705221313
disbert,airbnb,ensemble_75,(Tab) city,0.01919573542801878
disbert,airbnb,ensemble_75,(Tab) cleaning_fee,0.01444447219618848
disbert,airbnb,ensemble_75,(Tab) extra_people,0.014658177049872958
disbert,airbnb,ensemble_75,(Tab) guests_included,0.013802478447213188
disbert,airbnb,ensemble_75,(Tab) host_identity_verified,0.008822657152621932
disbert,airbnb,ensemble_75,(Tab) host_is_superhost,0.00447909774132342
disbert,airbnb,ensemble_75,(Tab) host_response_time,0.0044067203917985244
disbert,airbnb,ensemble_75,(Tab) instant_bookable,0.0037868677621501375
disbert,airbnb,ensemble_75,(Tab) is_location_exact,0.003926297467457617
disbert,airbnb,ensemble_75,(Tab) latitude,0.01460479073714387
disbert,airbnb,ensemble_75,(Tab) license,0.005184018720483632
disbert,airbnb,ensemble_75,(Tab) longitude,0.005656615840882503
disbert,airbnb,ensemble_75,(Tab) maximum_nights,0.011552327165273393
disbert,airbnb,ensemble_75,(Tab) minimum_nights,0.011860987448772911
disbert,airbnb,ensemble_75,(Tab) number_of_reviews,0.00447909774132342
disbert,airbnb,ensemble_75,(Tab) review_scores_accuracy,0.0025918641447378542
disbert,airbnb,ensemble_75,(Tab) review_scores_checkin,0.0025918641447378542
disbert,airbnb,ensemble_75,(Tab) review_scores_cleanliness,0.0025918641447378542
disbert,airbnb,ensemble_75,(Tab) review_scores_communication,0.0025918641447378542
disbert,airbnb,ensemble_75,(Tab) review_scores_location,0.002583372406033314
disbert,airbnb,ensemble_75,(Tab) review_scores_rating,0.0025918641447378542
disbert,airbnb,ensemble_75,(Tab) review_scores_value,0.0025918641447378542
disbert,airbnb,ensemble_75,(Tab) reviews_per_month,0.00447909774132342
disbert,airbnb,ensemble_75,(Tab) room_type,0.08668235913033076
disbert,airbnb,ensemble_75,(Tab) security_deposit,0.014382694143098302
disbert,airbnb,ensemble_75,(Text) amenities,0.2885596193224365
disbert,airbnb,ensemble_75,(Text) host_since,0.025536087199189487
disbert,airbnb,ensemble_75,(Text) neighborhood,0.08899486486941377
disbert,airbnb,ensemble_75,(Text) property_type,0.09529137666534164
disbert,airbnb,ensemble_75,(Text) summary,0.411730910956976
disbert,airbnb,stack,(Tab) accommodates,0.12617609872057817
disbert,airbnb,stack,(Tab) availability_30,0.0399236725146993
disbert,airbnb,stack,(Tab) availability_365,0.039981868024064775
disbert,airbnb,stack,(Tab) availability_60,0.0399236725146993
disbert,airbnb,stack,(Tab) availability_90,0.0399236725146993
disbert,airbnb,stack,(Tab) bathrooms,0.11182583724260634
disbert,airbnb,stack,(Tab) bed_type,0.013442179849389994
disbert,airbnb,stack,(Tab) bedrooms,0.17364278003068198
disbert,airbnb,stack,(Tab) beds,0.12415172833772432
disbert,airbnb,stack,(Tab) cancellation_policy,0.0319925614162424
disbert,airbnb,stack,(Tab) city,0.15108670560667922
disbert,airbnb,stack,(Tab) cleaning_fee,0.09424342030964816
disbert,airbnb,stack,(Tab) extra_people,0.07430533016999116
disbert,airbnb,stack,(Tab) guests_included,0.08541339583935761
disbert,airbnb,stack,(Tab) host_identity_verified,0.02402953791715607
disbert,airbnb,stack,(Tab) host_is_superhost,0.028899475262464166
disbert,airbnb,stack,(Tab) host_response_time,0.024648737016724497
disbert,airbnb,stack,(Tab) instant_bookable,0.013718735131807564
disbert,airbnb,stack,(Tab) is_location_exact,0.016403801981878893
disbert,airbnb,stack,(Tab) latitude,0.10251250883519425
disbert,airbnb,stack,(Tab) license,0.02171904204046455
disbert,airbnb,stack,(Tab) longitude,0.04037011118075875
disbert,airbnb,stack,(Tab) maximum_nights,0.04591048087875613
disbert,airbnb,stack,(Tab) minimum_nights,0.05372355401110167
disbert,airbnb,stack,(Tab) number_of_reviews,0.0312850362354477
disbert,airbnb,stack,(Tab) review_scores_accuracy,0.011115316112980587
disbert,airbnb,stack,(Tab) review_scores_checkin,0.010536946139180693
disbert,airbnb,stack,(Tab) review_scores_cleanliness,0.01113938393464649
disbert,airbnb,stack,(Tab) review_scores_communication,0.011941741404831752
disbert,airbnb,stack,(Tab) review_scores_location,0.013818745934665217
disbert,airbnb,stack,(Tab) review_scores_rating,0.011115316112980587
disbert,airbnb,stack,(Tab) review_scores_value,0.011115316112980587
disbert,airbnb,stack,(Tab) reviews_per_month,0.0312850362354477
disbert,airbnb,stack,(Tab) room_type,0.3639781020886522
disbert,airbnb,stack,(Tab) security_deposit,0.06946571547280138
disbert,airbnb,stack,(Text) amenities,0.1715797308473629
disbert,airbnb,stack,(Text) host_since,0.030922376783255406
disbert,airbnb,stack,(Text) neighborhood,0.06452863850011181
disbert,airbnb,stack,(Text) property_type,0.055385495138288075
disbert,airbnb,stack,(Text) summary,0.2328530000507585
disbert,airbnb,all_text,(Tab) accommodates,0.11914297378386404
disbert,airbnb,all_text,(Tab) availability_30,0.019130508269497217
disbert,airbnb,all_text,(Tab) availability_365,0.019253575813502156
disbert,airbnb,all_text,(Tab) availability_60,0.019130508269497217
disbert,airbnb,all_text,(Tab) availability_90,0.019130508269497217
disbert,airbnb,all_text,(Tab) bathrooms,0.042100867472385756
disbert,airbnb,all_text,(Tab) bed_type,0.004136366523223702
disbert,airbnb,all_text,(Tab) bedrooms,0.1780596245648622
disbert,airbnb,all_text,(Tab) beds,0.12464316432345653
disbert,airbnb,all_text,(Tab) cancellation_policy,0.017338061092792484
disbert,airbnb,all_text,(Tab) city,0.08101150232543235
disbert,airbnb,all_text,(Tab) cleaning_fee,0.033579281139342415
disbert,airbnb,all_text,(Tab) extra_people,0.009738529667727498
disbert,airbnb,all_text,(Tab) guests_included,0.009519851205023704
disbert,airbnb,all_text,(Tab) host_identity_verified,0.010508413052952217
disbert,airbnb,all_text,(Tab) host_is_superhost,0.008285986397106792
disbert,airbnb,all_text,(Tab) host_response_time,0.009935227955339139
disbert,airbnb,all_text,(Tab) instant_bookable,0.004136366523223702
disbert,airbnb,all_text,(Tab) is_location_exact,0.004533604213124281
disbert,airbnb,all_text,(Tab) latitude,0.030902728047745475
disbert,airbnb,all_text,(Tab) license,0.011869710682699056
disbert,airbnb,all_text,(Tab) longitude,0.016461491991394142
disbert,airbnb,all_text,(Tab) maximum_nights,0.004738452862142008
disbert,airbnb,all_text,(Tab) minimum_nights,0.004438286345118473
disbert,airbnb,all_text,(Tab) number_of_reviews,0.008285986397106792
disbert,airbnb,all_text,(Tab) review_scores_accuracy,0.014796296918865835
disbert,airbnb,all_text,(Tab) review_scores_checkin,0.014338639913738556
disbert,airbnb,all_text,(Tab) review_scores_cleanliness,0.014661661349067595
disbert,airbnb,all_text,(Tab) review_scores_communication,0.014338534779000298
disbert,airbnb,all_text,(Tab) review_scores_location,0.015670847706106276
disbert,airbnb,all_text,(Tab) review_scores_rating,0.014796296918865835
disbert,airbnb,all_text,(Tab) review_scores_value,0.014796296918865835
disbert,airbnb,all_text,(Tab) reviews_per_month,0.008285986397106792
disbert,airbnb,all_text,(Tab) room_type,0.49965090412204605
disbert,airbnb,all_text,(Tab) security_deposit,0.028206572435502807
disbert,airbnb,all_text,(Text) amenities,0.21929126911660624
disbert,airbnb,all_text,(Text) host_since,0.01863750123610435
disbert,airbnb,all_text,(Text) neighborhood,0.03587611225597545
disbert,airbnb,all_text,(Text) property_type,0.02362775490578285
disbert,airbnb,all_text,(Text) summary,0.2696404035744738
disbert,airbnb,all_text_baseline,(Tab) accommodates,0.10070481628035916
disbert,airbnb,all_text_baseline,(Tab) availability_30,0.04374311987221992
disbert,airbnb,all_text_baseline,(Tab) availability_365,0.028567710009574542
disbert,airbnb,all_text_baseline,(Tab) availability_60,0.029615714763554752
disbert,airbnb,all_text_baseline,(Tab) availability_90,0.033784047280868465
disbert,airbnb,all_text_baseline,(Tab) bathrooms,0.05823741507874944
disbert,airbnb,all_text_baseline,(Tab) bed_type,0.06446571470901734
disbert,airbnb,all_text_baseline,(Tab) bedrooms,0.158312381445311
disbert,airbnb,all_text_baseline,(Tab) beds,0.16406495595432802
disbert,airbnb,all_text_baseline,(Tab) cancellation_policy,0.028249724406048463
disbert,airbnb,all_text_baseline,(Tab) city,0.062389272826138695
disbert,airbnb,all_text_baseline,(Tab) cleaning_fee,0.06512601612730212
disbert,airbnb,all_text_baseline,(Tab) extra_people,0.010833346869997682
disbert,airbnb,all_text_baseline,(Tab) guests_included,0.008161401013359904
